MONTH,WEEKOFMONTH,DAYOFWEEK,MAKE,ACCIDENTAREA,DAYOFWEEKCLAIMED,MONTHCLAIMED,WEEKOFMONTHCLAIMED,SEX,MARITALSTATUS,AGE,FAULT,POLICYTYPE,VEHICLECATEGORY,VEHICLEPRICE,REPNUMBER,DEDUCTIBLE,DRIVERRATING,DAYS_POLICY_ACCIDENT,DAYS_POLICY_CLAIM,PASTNUMBEROFCLAIMS,AGEOFVEHICLE,AGEOFPOLICYHOLDER,POLICEREPORTFILED,WITNESSPRESENT,AGENTTYPE,NUMBEROFSUPPLIMENTS,ADDRESSCHANGE_CLAIM,NUMBEROFCARS,YEAR,BASEPOLICY,FRAUDFOUND
Jan,2,Friday,Honda,Urban,Wednesday,Jan,4,Male,Single,0,Policy_Holder,Sedan-All_Perils,Sedan,more_than_69000,12,400,4,more_than_30,more_than_30,1,new,16_to_17,Yes,No,External,none,no_change,1-vehicle,1996,All_Perils,No
Oct,5,Saturday,Chevrolet,Urban,Wednesday,Nov,1,Female,Married,53,Third_Party,Sedan-Liability,Sport,20000_to_29000,7,400,4,more_than_30,more_than_30,more_than_4,more_than_7,41_to_50,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Oct,4,Saturday,Pontiac,Urban,Monday,Oct,4,Male,Married,31,Third_Party,Sedan-Collision,Sedan,20000_to_29000,6,400,1,more_than_30,more_than_30,1,5_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Oct,2,Wednesday,Mercury,Urban,Friday,Oct,3,Male,Single,31,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,8,400,4,more_than_30,more_than_30,2_to_4,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Sep,3,Saturday,Toyota,Urban,Friday,Oct,3,Male,Married,27,Third_Party,Sedan-Collision,Sedan,20000_to_29000,11,400,1,more_than_30,more_than_30,none,6_years,31_to_35,No,No,External,none,no_change,3_to_4,1995,Collision,No
Sep,2,Tuesday,Toyota,Rural,Tuesday,Sep,2,Male,Married,36,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,1,400,4,more_than_30,more_than_30,none,7_years,36_to_40,No,No,External,1_to_2,no_change,1-vehicle,1995,Collision,No
Jun,5,Tuesday,Honda,Rural,Tuesday,Jul,1,Male,Married,51,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,8,500,1,more_than_30,more_than_30,2_to_4,7_years,41_to_50,No,No,External,more_than_5,2_to_3_years,1-vehicle,1996,Liability,No
Jun,4,Monday,Toyota,Urban,Tuesday,Jun,5,Male,Married,76,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,9,400,2,more_than_30,more_than_30,none,7_years,over_65,No,No,External,1_to_2,no_change,1-vehicle,1996,All_Perils,No
Aug,2,Tuesday,Chevrolet,Urban,Monday,Aug,3,Male,Married,42,Third_Party,Sedan-All_Perils,Sedan,less_than_20000,10,400,1,more_than_30,more_than_30,none,7_years,36_to_40,No,No,External,3_to_5,no_change,1-vehicle,1996,All_Perils,No
Sep,1,Sunday,Toyota,Urban,Tuesday,Sep,1,Male,Married,56,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,8,400,3,more_than_30,more_than_30,more_than_4,more_than_7,51_to_65,No,No,External,more_than_5,no_change,1-vehicle,1996,Liability,No
May,3,Tuesday,Toyota,Urban,Tuesday,May,3,Male,Married,36,Policy_Holder,Sedan-All_Perils,Sedan,less_than_20000,11,400,1,more_than_30,more_than_30,none,more_than_7,36_to_40,No,No,External,more_than_5,4_to_8_years,2-vehicles,1996,All_Perils,No
Apr,3,Saturday,Honda,Urban,Thursday,Apr,3,Female,Single,30,Third_Party,Sedan-Collision,Sedan,20000_to_29000,7,400,3,more_than_30,more_than_30,2_to_4,5_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1996,Collision,No
Nov,4,Saturday,Honda,Rural,Tuesday,Nov,5,Male,Married,42,Policy_Holder,Sedan-Collision,Sedan,30000_to_39000,8,400,4,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1996,Collision,No
Jun,3,Wednesday,Pontiac,Urban,Thursday,Jun,3,Male,Single,24,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,5,400,4,more_than_30,more_than_30,none,5_years,26_to_30,No,No,External,none,no_change,1-vehicle,1996,Collision,No
Apr,4,Saturday,Pontiac,Urban,Thursday,May,1,Male,Married,47,Policy_Holder,Sedan-Collision,Sedan,30000_to_39000,9,400,2,more_than_30,more_than_30,2_to_4,more_than_7,41_to_50,No,No,External,3_to_5,no_change,3_to_4,1996,Collision,No
Jul,1,Friday,Toyota,Urban,Friday,Jul,1,Male,Married,33,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,4,400,3,more_than_30,more_than_30,more_than_4,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1996,Liability,No
Feb,4,Wednesday,Accura,Urban,Thursday,Feb,4,Male,Married,38,Third_Party,Sedan-Liability,Sport,more_than_69000,14,400,2,more_than_30,more_than_30,1,more_than_7,36_to_40,No,No,External,more_than_5,no_change,3_to_4,1996,Liability,No
May,4,Sunday,Honda,Urban,Monday,Dec,1,Male,Single,29,Third_Party,Sedan-Collision,Sedan,20000_to_29000,6,400,4,more_than_30,more_than_30,more_than_4,7_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1996,Collision,No
Aug,3,Thursday,Pontiac,Urban,Thursday,Aug,3,Male,Married,57,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,4,400,2,more_than_30,more_than_30,more_than_4,more_than_7,51_to_65,No,No,External,3_to_5,no_change,1-vehicle,1996,Liability,No
Aug,3,Thursday,Mazda,Urban,Friday,Aug,3,Male,Single,26,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,3,400,2,more_than_30,more_than_30,1,6_years,31_to_35,No,No,External,1_to_2,no_change,1-vehicle,1996,Liability,No
Jul,2,Sunday,Pontiac,Urban,Monday,Jul,2,Male,Married,26,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,11,400,2,more_than_30,more_than_30,more_than_4,7_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1996,Liability,No
Jun,4,Wednesday,Chevrolet,Urban,Thursday,Jun,4,Male,Single,35,Third_Party,Sedan-Collision,Sedan,20000_to_29000,12,400,4,more_than_30,more_than_30,none,7_years,31_to_35,No,No,External,1_to_2,no_change,1-vehicle,1996,Collision,No
Aug,1,Tuesday,Honda,Urban,Thursday,Aug,1,Male,Single,20,Third_Party,Sport-Collision,Sport,more_than_69000,14,400,1,more_than_30,more_than_30,2_to_4,4_years,21_to_25,No,No,External,none,no_change,1-vehicle,1996,Collision,No
Aug,4,Sunday,Toyota,Rural,Wednesday,Aug,5,Male,Married,78,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,13,400,3,more_than_30,more_than_30,1,more_than_7,over_65,No,No,External,none,no_change,1-vehicle,1996,All_Perils,No
Nov,3,Thursday,Mazda,Urban,Friday,Nov,3,Male,Married,74,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,12,400,2,more_than_30,more_than_30,none,more_than_7,over_65,No,No,External,more_than_5,no_change,1-vehicle,1996,All_Perils,No
Jun,5,Thursday,Pontiac,Urban,Monday,Jul,1,Male,Married,33,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,12,400,4,more_than_30,more_than_30,none,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1996,All_Perils,No
Apr,1,Friday,Honda,Rural,Monday,Apr,1,Female,Married,33,Third_Party,Sedan-Collision,Sedan,20000_to_29000,16,400,3,more_than_30,more_than_30,1,5_years,31_to_35,No,No,External,none,no_change,1-vehicle,1996,Collision,No
Apr,4,Monday,Pontiac,Urban,Thursday,May,1,Female,Single,38,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,7,400,1,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,1_to_2,no_change,1-vehicle,1996,Liability,No
Apr,3,Friday,Pontiac,Urban,Monday,Apr,3,Male,Single,42,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,10,400,1,more_than_30,more_than_30,none,7_years,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1996,All_Perils,No
Dec,1,Friday,Honda,Urban,Friday,Dec,1,Female,Married,40,Policy_Holder,Sedan-All_Perils,Sedan,less_than_20000,11,400,3,more_than_30,more_than_30,none,7_years,36_to_40,No,No,External,1_to_2,no_change,1-vehicle,1996,All_Perils,No
Jan,4,Monday,Mazda,Urban,Monday,May,2,Male,Married,42,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,12,400,2,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,none,no_change,1-vehicle,1996,Liability,No
Feb,1,Friday,Mazda,Urban,Wednesday,Feb,2,Male,Married,48,Third_Party,Sedan-Collision,Sedan,20000_to_29000,12,400,4,more_than_30,more_than_30,none,more_than_7,41_to_50,No,No,External,more_than_5,no_change,1-vehicle,1996,Collision,No
Feb,3,Tuesday,Pontiac,Urban,Monday,Feb,4,Male,Married,44,Third_Party,Sedan-All_Perils,Sedan,less_than_20000,15,400,1,more_than_30,more_than_30,none,more_than_7,36_to_40,No,No,External,3_to_5,no_change,1-vehicle,1996,All_Perils,No
Feb,3,Monday,Mazda,Urban,Friday,Mar,1,Female,Single,27,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,2,400,2,more_than_30,more_than_30,1,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1996,Collision,No
Sep,2,Friday,Accura,Urban,Tuesday,Sep,2,Male,Single,29,Policy_Holder,Utility-All_Perils,Utility,more_than_69000,12,400,4,more_than_30,more_than_30,none,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Jun,3,Monday,Mazda,Urban,Wednesday,Jul,1,Male,Married,44,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,1,400,4,more_than_30,more_than_30,2_to_4,more_than_7,36_to_40,No,No,External,1_to_2,no_change,1-vehicle,1995,Liability,No
Jun,3,Sunday,Mazda,Urban,Tuesday,Jun,4,Female,Single,30,Third_Party,Sedan-Liability,Sport,20000_to_29000,16,400,1,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Jun,2,Monday,Pontiac,Urban,Tuesday,Jul,3,Male,Married,38,Policy_Holder,Sedan-All_Perils,Sedan,less_than_20000,2,400,2,more_than_30,more_than_30,none,more_than_7,36_to_40,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Jun,2,Wednesday,Pontiac,Urban,Tuesday,Jun,3,Female,Married,30,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,6,400,3,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
May,2,Friday,Toyota,Urban,Monday,Jun,1,Male,Married,36,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,16,700,1,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Oct,4,Thursday,Toyota,Urban,Friday,Nov,2,Female,Married,35,Third_Party,Sedan-All_Perils,Sedan,less_than_20000,11,400,2,more_than_30,more_than_30,none,6_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,All_Perils,No
Feb,2,Monday,Honda,Rural,Monday,Feb,2,Male,Single,0,Policy_Holder,Sedan-Liability,Sport,more_than_69000,9,400,3,more_than_30,more_than_30,none,new,16_to_17,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Feb,2,Wednesday,Toyota,Urban,Wednesday,Feb,3,Female,Married,42,Policy_Holder,Sedan-All_Perils,Sedan,less_than_20000,13,400,2,more_than_30,more_than_30,1,7_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Mar,4,Monday,Mazda,Urban,Friday,Apr,2,Male,Single,42,Third_Party,Sedan-Collision,Sedan,20000_to_29000,1,400,2,more_than_30,more_than_30,1,7_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Apr,2,Wednesday,Chevrolet,Urban,Thursday,Apr,3,Male,Married,60,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,14,500,3,more_than_30,more_than_30,none,7_years,51_to_65,No,No,External,none,2_to_3_years,1-vehicle,1995,Collision,No
Apr,2,Wednesday,Honda,Urban,Wednesday,Apr,3,Male,Single,0,Policy_Holder,Sedan-Liability,Sport,more_than_69000,1,400,4,more_than_30,more_than_30,2_to_4,new,16_to_17,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Apr,1,Friday,Pontiac,Urban,Thursday,Apr,2,Male,Single,45,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,7,400,4,more_than_30,more_than_30,none,6_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Mar,4,Friday,Toyota,Urban,Monday,Mar,5,Female,Married,35,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,4,400,4,more_than_30,more_than_30,2_to_4,4_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Mar,3,Sunday,Mazda,Urban,Monday,Mar,4,Male,Married,38,Policy_Holder,Sedan-Collision,Sedan,30000_to_39000,4,400,2,more_than_30,more_than_30,1,7_years,36_to_40,No,No,Internal,none,no_change,1-vehicle,1995,Collision,No
Mar,1,Wednesday,Mazda,Urban,Thursday,Mar,1,Male,Single,32,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,12,400,2,more_than_30,more_than_30,1,6_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Feb,5,Monday,Honda,Urban,Monday,Mar,2,Male,Married,34,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,12,400,2,more_than_30,more_than_30,1,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Feb,3,Saturday,Pontiac,Urban,Sunday,Feb,3,Male,Married,48,Third_Party,Sedan-Liability,Sport,30000_to_39000,15,400,3,more_than_30,more_than_30,1,more_than_7,41_to_50,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Feb,2,Sunday,Toyota,Urban,Monday,Feb,3,Male,Married,64,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,15,400,4,more_than_30,more_than_30,none,more_than_7,51_to_65,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Nov,1,Wednesday,Chevrolet,Rural,Thursday,Dec,3,Female,Married,45,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,12,400,2,more_than_30,more_than_30,1,7_years,36_to_40,No,No,External,1_to_2,no_change,1-vehicle,1996,All_Perils,No
Feb,1,Thursday,Toyota,Urban,Friday,Feb,1,Male,Married,36,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,13,400,1,more_than_30,more_than_30,more_than_4,7_years,36_to_40,No,No,External,none,no_change,5_to_8,1996,Liability,No
Feb,2,Wednesday,VW,Urban,Friday,Feb,2,Male,Married,26,Policy_Holder,Sedan-Collision,Sedan,40000_to_59000,3,400,4,more_than_30,more_than_30,1,7_years,31_to_35,No,No,External,more_than_5,4_to_8_years,2-vehicles,1996,Collision,No
Apr,4,Sunday,Toyota,Rural,Monday,Apr,4,Male,Single,19,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,4,400,1,more_than_30,more_than_30,1,3_years,21_to_25,No,No,External,1_to_2,no_change,1-vehicle,1996,All_Perils,No
Jun,1,Sunday,Mazda,Urban,Monday,Jun,1,Female,Married,79,Policy_Holder,Sedan-Liability,Sport,less_than_20000,15,400,3,more_than_30,more_than_30,2_to_4,7_years,over_65,No,No,External,1_to_2,no_change,1-vehicle,1996,Liability,No
Jun,4,Monday,Pontiac,Urban,Monday,Jul,3,Male,Married,46,Policy_Holder,Sedan-Collision,Sedan,more_than_69000,10,400,1,more_than_30,more_than_30,1,7_years,41_to_50,No,No,External,more_than_5,no_change,1-vehicle,1996,Collision,No
Sep,4,Friday,Honda,Urban,Monday,Sep,4,Male,Married,35,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,8,700,2,more_than_30,more_than_30,none,7_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1996,Liability,No
Sep,3,Monday,Toyota,Urban,Wednesday,Sep,4,Male,Married,46,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,10,400,4,more_than_30,more_than_30,1,more_than_7,41_to_50,No,No,External,3_to_5,no_change,1-vehicle,1996,Collision,No
Aug,4,Saturday,Toyota,Urban,Monday,Aug,5,Male,Married,41,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,2,400,2,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1996,Liability,No
Feb,4,Wednesday,Pontiac,Urban,Monday,Feb,5,Female,Single,48,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,15,500,4,more_than_30,more_than_30,2_to_4,7_years,41_to_50,No,No,External,none,2_to_3_years,1-vehicle,1996,Liability,No
Mar,4,Thursday,Mazda,Urban,Monday,Mar,5,Male,Married,61,Third_Party,Sedan-Collision,Sedan,20000_to_29000,5,400,1,more_than_30,more_than_30,2_to_4,7_years,51_to_65,No,No,External,more_than_5,no_change,1-vehicle,1996,Collision,No
Aug,5,Thursday,Chevrolet,Urban,Thursday,Aug,5,Male,Single,35,Policy_Holder,Sedan-Liability,Sport,40000_to_59000,2,400,4,more_than_30,more_than_30,1,7_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Sep,4,Tuesday,Mazda,Urban,Tuesday,Sep,4,Male,Married,58,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,14,400,2,more_than_30,more_than_30,2_to_4,more_than_7,51_to_65,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Jul,2,Sunday,Toyota,Urban,Monday,Jul,2,Female,Single,27,Policy_Holder,Sedan-Liability,Sport,less_than_20000,14,400,4,more_than_30,more_than_30,more_than_4,5_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Mar,4,Saturday,Pontiac,Rural,Tuesday,Mar,5,Male,Married,22,Third_Party,Sedan-Collision,Sedan,30000_to_39000,16,400,4,more_than_30,more_than_30,none,5_years,26_to_30,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Feb,5,Monday,Honda,Urban,Tuesday,Mar,1,Male,Married,27,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,4,400,1,more_than_30,more_than_30,more_than_4,7_years,31_to_35,No,No,External,1_to_2,no_change,1-vehicle,1995,Liability,No
Aug,2,Thursday,Pontiac,Rural,Tuesday,Aug,3,Male,Married,54,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,3,700,2,more_than_30,more_than_30,2_to_4,7_years,41_to_50,Yes,No,External,3_to_5,4_to_8_years,2-vehicles,1995,Collision,No
Mar,1,Friday,Honda,Urban,Monday,Mar,1,Male,Married,57,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,8,400,4,more_than_30,more_than_30,1,more_than_7,51_to_65,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Apr,4,Sunday,Honda,Urban,Friday,May,4,Male,Single,0,Policy_Holder,Sedan-Liability,Sport,more_than_69000,8,400,3,more_than_30,more_than_30,more_than_4,new,16_to_17,No,No,External,none,4_to_8_years,2-vehicles,1995,Liability,No
Apr,4,Sunday,Toyota,Rural,Thursday,Apr,5,Male,Single,21,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,12,400,4,more_than_30,more_than_30,none,5_years,26_to_30,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Jun,1,Wednesday,Pontiac,Urban,Thursday,Jun,1,Female,Married,38,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,9,400,4,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Jul,1,Monday,Mazda,Urban,Tuesday,Jul,1,Male,Single,25,Third_Party,Sedan-Collision,Sedan,20000_to_29000,1,400,2,more_than_30,more_than_30,2_to_4,5_years,26_to_30,No,No,External,1_to_2,no_change,1-vehicle,1995,Collision,No
Sep,1,Tuesday,Honda,Urban,Wednesday,Sep,2,Female,Single,54,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,8,400,3,more_than_30,more_than_30,2_to_4,more_than_7,41_to_50,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Oct,3,Sunday,Honda,Urban,Tuesday,Oct,3,Male,Married,46,Third_Party,Sedan-Collision,Sedan,20000_to_29000,14,400,4,more_than_30,more_than_30,none,more_than_7,41_to_50,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Nov,1,Friday,Ford,Urban,Tuesday,Nov,2,Male,Married,40,Policy_Holder,Sedan-All_Perils,Sedan,30000_to_39000,4,400,4,more_than_30,more_than_30,1,7_years,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
Oct,3,Sunday,Honda,Urban,Monday,Oct,3,Male,Married,62,Third_Party,Sedan-Collision,Sedan,20000_to_29000,7,400,1,more_than_30,more_than_30,none,7_years,51_to_65,No,No,External,1_to_2,no_change,1-vehicle,1995,Collision,No
Apr,2,Tuesday,Honda,Urban,Tuesday,Apr,2,Male,Married,47,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,1,400,2,more_than_30,more_than_30,2_to_4,more_than_7,41_to_50,No,No,External,1_to_2,no_change,1-vehicle,1996,Liability,No
May,3,Saturday,Honda,Urban,Friday,May,3,Male,Married,50,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,16,400,1,more_than_30,more_than_30,2_to_4,7_years,41_to_50,No,No,External,3_to_5,no_change,1-vehicle,1996,Collision,No
Feb,2,Thursday,Chevrolet,Rural,Friday,Feb,2,Male,Married,31,Policy_Holder,Sedan-All_Perils,Sedan,more_than_69000,14,400,1,more_than_30,more_than_30,1,7_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,All_Perils,No
Nov,5,Sunday,Honda,Urban,Thursday,Dec,1,Male,Single,0,Third_Party,Sedan-All_Perils,Sedan,more_than_69000,7,400,2,more_than_30,more_than_30,1,new,16_to_17,No,Yes,External,none,no_change,1-vehicle,1995,All_Perils,No
Jun,4,Tuesday,Ford,Urban,Wednesday,Feb,2,Male,Married,54,Third_Party,Sedan-Collision,Sedan,40000_to_59000,6,400,1,more_than_30,more_than_30,more_than_4,more_than_7,41_to_50,Yes,No,External,3_to_5,no_change,1-vehicle,1995,Collision,No
Mar,5,Thursday,Toyota,Urban,Saturday,Apr,1,Female,Single,30,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,12,400,1,more_than_30,more_than_30,2_to_4,5_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,Collision,No
Jul,2,Monday,Honda,Urban,Friday,Jul,3,Male,Single,34,Third_Party,Sedan-Collision,Sedan,40000_to_59000,2,400,1,more_than_30,more_than_30,1,6_years,31_to_35,No,No,Internal,none,no_change,1-vehicle,1995,Collision,No
Jul,3,Wednesday,Pontiac,Urban,Wednesday,Jul,3,Female,Married,30,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,7,400,3,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Aug,1,Thursday,Toyota,Rural,Thursday,Oct,1,Male,Married,58,Third_Party,Sedan-Liability,Sport,30000_to_39000,3,400,2,more_than_30,more_than_30,1,more_than_7,51_to_65,No,No,External,3_to_5,no_change,1-vehicle,1995,Liability,No
Aug,3,Friday,Honda,Rural,Thursday,Aug,4,Male,Married,37,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,7,400,1,more_than_30,more_than_30,none,7_years,36_to_40,Yes,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Nov,2,Sunday,Mazda,Urban,Monday,Nov,2,Male,Single,27,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,2,400,1,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,Collision,No
Sep,3,Wednesday,Toyota,Urban,Tuesday,Sep,4,Female,Married,59,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,15,400,1,more_than_30,more_than_30,none,more_than_7,51_to_65,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Jul,4,Monday,Pontiac,Urban,Tuesday,Jul,4,Male,Married,33,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,14,400,4,more_than_30,more_than_30,more_than_4,7_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1996,Liability,No
Jul,2,Thursday,Chevrolet,Urban,Thursday,Jul,3,Female,Single,32,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,13,400,2,more_than_30,more_than_30,2_to_4,5_years,31_to_35,No,No,External,none,no_change,1-vehicle,1996,Liability,No
Jun,3,Wednesday,Toyota,Urban,Friday,Jun,3,Male,Single,31,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,16,400,1,more_than_30,more_than_30,1,6_years,31_to_35,No,No,External,none,4_to_8_years,2-vehicles,1996,Collision,No
May,5,Sunday,Mazda,Urban,Thursday,Jun,1,Male,Married,56,Third_Party,Sedan-All_Perils,Sedan,30000_to_39000,11,400,3,more_than_30,more_than_30,none,more_than_7,51_to_65,No,No,External,none,no_change,1-vehicle,1996,All_Perils,No
May,1,Thursday,Honda,Urban,Monday,May,2,Male,Married,52,Third_Party,Sedan-Collision,Sedan,20000_to_29000,16,400,1,more_than_30,more_than_30,2_to_4,more_than_7,41_to_50,No,No,External,more_than_5,no_change,1-vehicle,1996,Collision,No
